50000 100000
35978 47834 3
35978 37403 19
35978 36842 20
35978 38742 5
35981 46944 7
35982 47964 1
35982 39696 9
35985 36512 14
35985 46124 4
35985 36693 16
35987 36082 2
35987 36288 18
35988 36252 9
35989 49419 3
35990 47973 18
35990 45593 12
35991 37641 18
35991 49899 16
35992 40976 8
35993 36147 14
35996 37307 6
35996 38387 17
35997 42658 7
35997 37512 5
35999 36506 9
36002 39626 17
36002 43031 1
36003 45309 4
36004 39006 12
36004 38363 17
36004 48589 17
36004 47774 13
36004 47156 8
36008 49069 5
36008 39497 1
36009 43583 13
36009 45890 2
36012 40003 1
36012 47920 4
36015 42630 19
36016 48910 20
36017 48806 12
36018 48021 8
36018 47129 19
36018 40796 6
36019 40691 17
36019 37946 8
36019 40961 14
36019 38735 10
36022 42249 20
36022 45420 19
36023 43554 4
36025 43223 19
36025 47436 7
36025 41647 3
36026 36553 14
36029 38513 1
36029 37054 6
36029 47541 10
36030 44407 20
36031 41587 18
36034 41108 16
36035 38639 15
36036 48830 18
36036 48977 11
36037 41282 19
36037 41218 6
36039 44222 4
36039 47043 6
36040 40595 19
36041 38908 8
36041 38972 17
36041 47719 2
36042 49712 3
36043 43543 7
36043 43735 14
36047 40157 16
36048 40213 10
36049 42900 20
36049 49793 2
36051 49840 16
36051 45191 3
36051 45174 14
36052 49026 13
36052 46890 11
36053 49846 1
36053 49380 12
36054 37542 9
36055 37530 7
36057 38966 10
36058 49848 17
36058 44942 19
36061 45633 11
36063 43719 16
36064 41997 10
36064 45001 2
36064 45795 19
36065 47720 6
36065 43799 11
36065 39088 13
36066 42042 14
36066 43033 10
36069 39473 18
36070 48885 6
36070 48688 12
36070 41932 17
36070 49157 14
36071 37355 5
36074 43557 12
36074 46906 10
36076 38052 9
36076 46697 20
36076 46796 13
36077 46635 7
36077 46690 2
36077 41741 11
36077 48351 1
36078 37011 20
36081 36909 1
36082 37332 4
36083 40459 17
36085 45264 16
36085 40166 12
36086 42900 8
36086 39673 19
36086 44538 2
36087 38245 19
36087 36250 18
36090 36182 9
36091 43166 8
36091 40852 6
36091 43988 3
36093 42474 8
36094 38812 12
36094 38228 10
36095 47607 6
36096 46577 2
36097 48789 6
36099 41619 3
36099 42155 18
36099 44008 14
36099 39934 17
36099 47018 14
36102 39606 15
36102 45476 4
36104 39660 18
36107 44433 4
36107 41276 12
36108 44607 6
36108 43923 14
36109 48226 18
36111 36943 18
36112 39971 11
36117 46023 5
36117 44407 6
36119 38276 11
36121 38103 18
36123 47205 16
36124 43900 20
36125 36459 15
36125 43831 7
36125 42536 18
36126 47780 20
36127 41110 20
36127 37242 3
36128 38947 1
36128 37394 9
36131 46392 15
36132 42658 4
36132 38461 5
36132 41146 13
36133 46810 3
36133 46143 4
36134 45939 13
36135 48945 11
36135 44085 9
36137 41587 7
36138 42269 2
36138 38188 3
36138 46322 2
36139 45823 8
36141 41996 18
36141 37221 11
36142 46404 5
36143 45341 9
36144 45577 3
36145 43937 13
36145 38622 12
36148 36607 17
36149 47572 9
36149 40408 3
36149 44763 17
36150 45221 15
36151 40190 2
36151 44552 19
36152 44358 18
36153 45955 4
36153 44742 8
36154 42511 19
36154 48798 19
36155 42083 7
36155 44121 17
36156 47167 15
36157 44619 16
36160 38717 4
36160 43274 2
36162 44561 10
36163 36997 15
36163 47523 5
36163 49041 14
36164 45079 16
36164 38967 16
36164 42871 9
36165 42095 18
36165 48788 19
36166 49629 9
36166 42204 5
36166 48644 18
36167 41229 18
36167 39861 12
36167 45071 19
36167 42310 17
36168 46270 19
36169 47221 16
36170 49848 11
36173 47126 19
36175 42736 14
36175 43240 2
36178 42746 14
36179 39400 3
36181 46721 3
36181 44124 8
36182 48964 17
36182 49467 7
36183 44016 12
36183 47292 17
36185 45948 19
36186 43646 16
36186 37995 14
36186 40631 16
36186 49385 10
36188 41883 19
36189 36713 20
36189 45042 15
36191 45824 7
36192 46764 7
36193 47890 7
36193 47626 2
36194 39857 10
36196 36809 10
36197 43388 10
36200 49153 10
36200 40334 1
36200 39230 2
36200 44106 12
36201 41047 12
36202 36890 6
36202 40442 1
36205 45216 13
36205 48876 2
36206 46175 8
36206 38662 20
36207 48372 18
36210 45236 18
36211 47204 15
36211 38304 4
36212 42119 13
36212 47609 8
36214 47675 16
36216 38469 14
36218 40014 5
36219 36613 11
36220 43296 11
36220 41348 10
36221 36585 1
36223 43030 13
36224 49858 12
36224 43127 6
36224 42937 8
36225 41129 8
36226 39862 18
36226 47884 4
36228 45112 8
36228 36696 11
36228 43015 19
36229 49929 19
36229 45568 2
36229 42676 4
36231 47621 3
36231 48156 19
36231 37216 20
36232 46794 3
36232 48567 12
36232 39567 6
36233 39441 17
36235 44229 14
36235 41587 15
36235 44654 16
36236 43334 5
36237 46826 20
36237 42671 20
36239 42239 2
36243 41510 13
36243 40290 7
36244 49798 18
36246 48040 12
36248 41394 7
36250 36315 9
36252 42205 4
36254 36410 17
36254 37334 3
36255 36581 18
36255 47097 10
36256 37121 16
36257 39012 4
36257 49546 3
36259 44733 10
36259 45854 1
36261 38275 2
36262 41014 12
36263 38768 6
36263 42985 14
36265 41221 11
36266 41763 11
36268 47012 7
36270 49863 19
36270 48232 1
36272 42436 15
36278 46996 10
36279 48288 9
36279 36524 13
36279 37177 8
36281 45926 11
36282 42258 7
36283 46360 10
36287 40143 17
36287 39959 9
36287 45827 19
36289 41990 11
36290 43195 7
36291 45275 18
36292 43258 4
36293 43101 18
36294 43648 7
36296 43910 11
36298 45196 6
36298 43361 8
36298 39634 16
36298 48540 9
36299 42743 6
36300 39956 10
36301 38555 19
36304 41093 19
36307 46852 19
36307 45864 1
36307 38299 19
36308 37504 11
36308 48248 3
36308 45483 4
36308 41290 4
36311 38415 15
36311 42268 16
36312 49972 5
36313 43598 11
36314 45691 17
36315 37147 16
36315 37420 17
36317 46622 11
36317 39464 5
36320 49872 9
36321 37354 10
36323 45104 10
36324 40255 2
36324 44830 11
36327 48425 7
36327 38145 20
36327 39793 6
36328 38070 5
36330 49982 5
36332 36717 15
36334 38197 20
36334 49486 14
36334 48034 2
36336 38551 4
36336 36578 9
36337 43824 6
36337 38989 1
36339 42694 3
36340 49797 10
36341 39235 17
36342 49417 1
36343 41705 20
36343 46183 15
36344 46621 20
36344 44603 17
36344 49083 4
36345 44217 19
36346 43769 4
36346 41761 14
36346 43717 8
36347 41122 2
36348 41149 8
36348 47365 4
36348 48341 18
36352 46505 15
36353 44773 12
36353 47856 7
36355 36502 3
36355 42772 6
36356 36437 6
36357 42744 10
36359 45575 6
36360 38670 19
36363 41162 12
36363 46794 8
36366 36640 16
36366 45327 7
36367 47649 19
36369 40168 8
36369 42769 13
36370 43129 9
36370 43131 18
36371 36805 16
36372 44377 14
36373 42752 15
36378 49510 9
36381 43811 13
36382 38970 4
36383 41509 14
36387 48024 7
36387 44676 15
36388 39704 3
36389 38182 5
36390 41366 17
36390 47450 4
36391 39592 10
36392 46886 14
36393 47014 16
36394 37557 3
36395 44873 6
36395 39755 18
36396 46249 7
36397 46836 7
36397 39259 1
36397 36584 17
36398 45140 3
36399 43761 1
36400 36571 2
36401 40019 14
36402 44180 15
36404 38765 10
36404 37130 3
36405 44606 1
36405 38201 10
36406 44930 20
36408 37560 8
36408 48391 8
36409 38128 1
36411 46066 7
36411 36861 4
36412 37316 2
36412 49989 19
36412 37342 12
36412 48286 8
36413 36964 16
36414 49862 8
36415 41827 11
36417 40307 18
36417 42075 1
36417 36777 6
36419 47434 2
36420 43910 8
36422 47874 16
36422 46421 9
36422 43183 11
36422 46374 4
36423 40217 15
36424 45645 1
36425 38440 18
36426 44186 18
36426 49571 13
36426 46560 18
36428 49076 3
36428 38640 4
36429 36952 5
36430 43540 2
36431 46509 11
36431 46847 11
36432 44484 9
36432 45966 3
36433 43088 11
36434 37086 15
36435 40212 6
36436 42330 17
36438 36465 18
36441 42057 5
36444 45411 14
36444 44123 6
36444 49698 3
36446 38123 20
36446 48301 18
36448 42371 9
36452 43479 6
36453 39655 11
36454 47830 5
36456 47853 6
36456 41252 12
36456 47262 13
36456 43399 19
36457 45823 8
36458 39710 12
36459 36889 4
36459 45113 15
36459 48752 6
36460 49429 19
36461 40758 5
36462 44624 5
36462 49455 10
36463 36712 5
36464 42767 20
36466 48762 14
36468 44156 20
36468 38475 19
36469 47518 19
36470 37646 4
36470 45097 8
36472 42329 14
36473 49145 7
36474 44677 1
36474 46369 3
36475 37127 15
36476 38505 13
36476 39611 2
36478 44883 17
36480 44873 18
36480 46425 15
36481 43215 14
36481 44189 17
36481 39557 18
36482 49689 5
36482 46557 5
36483 49797 10
36484 36500 1
36485 38775 6
36486 42119 16
36486 42513 17
36486 37300 12
36487 48533 8
36488 37277 7
36490 45156 4
36491 37565 4
36492 48966 12
36492 49586 16
36492 47140 5
36494 41017 9
36494 41471 2
36494 36765 1
36495 38253 17
36495 44239 6
36497 46298 13
36499 45673 17
36500 45099 11
36502 36638 18
36503 47362 2
36503 47734 12
36504 49530 6
36505 47424 13
36506 39592 12
36507 38367 11
36508 46859 7
36509 44318 10
36509 41728 1
36510 49625 16
36510 37683 17
36513 44146 3
36516 47199 15
36518 41263 17
36518 40520 7
36519 38373 18
36521 45407 15
36522 46009 9
36522 40131 12
36522 47180 4
36523 42178 17
36523 37983 2
36524 38897 14
36527 45092 19
36527 40279 2
36530 40904 8
36530 43657 11
36531 47801 16
36532 45542 1
36532 41794 16
36532 45128 6
36532 37855 3
36534 44963 15
36535 36723 16
36535 44023 3
36535 43080 9
36536 38936 4
36537 38762 1
36538 42206 15
36539 41198 1
36539 43567 17
36543 39296 7
36545 38270 2
36545 37079 13
36546 48890 9
36546 38823 14
36548 44795 13
36548 49301 20
36551 40056 4
36551 40290 17
36554 40317 7
36555 37951 20
36556 37749 13
36557 42120 16
36558 37850 11
36560 40965 8
36561 41162 3
36562 46926 4
36562 39452 18
36563 40696 13
36563 49624 13
36563 39677 13
36564 45476 10
36564 40534 1
36567 46405 5
36567 39323 19
36567 41698 6
36568 38044 2
36568 44067 10
36568 41969 9
36570 48193 7
36570 44506 12
36571 43945 10
36571 44245 20
36572 37952 5
36573 36698 6
36574 43343 7
36574 41589 16
36575 41710 2
36575 43230 10
36576 44005 9
36577 40530 19
36578 49099 15
36578 43536 16
36578 38815 18
36579 44745 5
36580 43327 18
36581 38637 5
36581 39391 5
36581 40833 13
36582 45188 9
36582 49045 1
36583 41476 11
36584 41713 11
36585 49960 13
36585 38656 7
36586 40252 19
36586 37907 16
36587 48434 6
36588 47157 11
36589 37983 3
36589 38881 10
36589 42154 9
36590 39492 1
36591 43340 20
36592 42247 15
36592 48626 12
36592 41999 16
36593 40332 14
36594 44763 16
36594 38632 6
36595 45586 14
36595 47562 11
36597 42929 9
36598 42604 2
36598 42584 3
36599 41850 10
36601 49353 9
36601 49231 16
36601 43779 18
36603 49728 4
36604 48631 10
36604 48682 7
36604 45961 6
36605 44639 7
36606 37817 4
36606 47615 14
36608 43398 4
36608 37755 20
36609 41778 19
36610 42624 17
36612 40201 15
36612 49814 16
36613 44806 8
36614 40661 5
36614 48896 17
36615 47249 13
36618 42325 15
36619 47505 19
36620 46194 10
36620 46965 12
36621 42483 5
36621 40289 3
36623 44719 17
36624 44004 4
36627 42672 11
36628 43650 13
36629 43039 4
36630 46068 7
36631 38476 12
36631 48891 1
36632 38550 10
36632 45698 7
36634 42616 3
36635 44519 17
36636 47525 7
36636 39412 18
36637 41567 7
36639 37834 6
36639 37538 10
36640 49615 20
36641 39092 1
36642 47588 3
36643 39511 2
36643 45990 11
36644 47511 7
36644 45862 3
36645 47475 10
36645 44748 4
36645 44740 11
36646 44470 5
36646 41745 15
36649 41329 11
36649 46269 3
36650 42105 20
36650 46035 10
36650 47063 9
36651 45208 5
36652 46602 1
36653 48487 7
36653 39654 16
36654 49709 17
36654 40550 14
36657 42199 1
36658 37808 12
36661 37212 13
36662 37210 12
36662 38323 6
36663 49749 12
36665 48609 3
36668 38245 18
36668 47758 18
36668 49350 3
36668 48774 18
36669 46802 17
36670 39267 9
36671 43945 9
36671 48695 9
36671 44216 13
36671 38688 8
36671 42262 1
36671 48313 18
36673 40682 1
36678 43795 14
36679 45214 4
36681 42277 7
36683 44041 4
36686 45378 11
36686 45361 9
36687 39740 8
36688 42740 18
36688 41661 18
36688 43634 12
36688 43844 8
36689 44188 14
36690 44170 20
36691 44771 13
36694 49595 10
36694 39315 2
36699 40044 1
36699 37588 20
36700 38202 4
36704 40448 16
36705 47632 20
36705 39806 20
36706 42828 8
36707 44609 5
36707 43858 18
36708 49118 6
36710 40616 8
36711 38831 8
36711 39857 16
36712 44707 3
36714 44418 14
36714 43861 15
36715 49759 2
36717 44393 20
36717 40001 14
36718 46684 4
36719 46022 4
36720 36733 2
36720 39209 18
36722 48547 12
36723 48591 6
36723 47628 9
36726 44852 8
36726 45264 7
36727 41779 19
36728 38656 9
36729 37146 13
36730 44593 15
36730 36801 13
36730 47461 16
36733 41699 17
36733 41797 5
36734 37474 16
36734 47562 19
36735 38000 18
36735 41171 15
36736 40511 6
36736 40543 8
36738 44378 9
36739 42136 2
36739 44263 6
36740 40330 3
36740 48476 9
36744 39756 19
36744 46457 9
36744 45604 10
36744 43075 9
36744 47629 8
36746 47764 16
36746 38299 13
36747 40678 16
36748 41381 18
36749 38017 16
36750 42939 7
36752 41549 20
36752 49407 2
36753 42120 15
36753 40147 9
36756 39486 6
36757 37578 12
36758 47722 17
36761 40307 4
36761 44410 4
36763 40745 12
36763 44345 14
36764 38208 18
36764 41852 9
36764 45957 6
36767 42461 18
36769 47043 2
36769 40317 15
36771 38676 19
36773 45189 6
36774 41316 17
36775 43074 13
36775 37200 17
36776 40369 11
36776 49785 10
36777 41609 11
36778 38047 7
36779 49183 17
36779 41961 7
36779 40314 10
36780 41174 2
36780 44087 16
36783 42409 11
36783 44423 4
36785 47436 7
36785 42717 17
36785 40268 5
36786 41758 4
36789 48823 16
36789 45849 19
36789 38759 14
36790 42215 13
36790 40649 7
36791 45727 19
36793 39169 16
36794 43315 6
36794 42651 18
36795 42424 13
36795 41419 1
36796 45382 9
36796 43084 6
36797 43515 12
36801 49825 9
36801 42568 13
36801 41465 16
36802 48589 2
36802 37863 19
36802 45472 19
36802 40959 5
36804 36810 1
36804 47648 6
36805 47525 20
36806 44367 20
36806 42392 2
36808 45859 4
36809 40773 15
36810 42808 14
36810 46111 9
36811 49821 17
36812 41810 12
36815 37469 4
36817 48935 19
36819 48158 20
36819 40197 15
36822 39548 13
36823 48463 8
36823 36973 12
36826 45425 9
36826 41410 18
36826 47246 10
36828 44694 15
36829 46345 6
36829 43187 17
36829 42537 10
36829 43231 13
36829 42288 2
36830 44963 2
36830 42053 18
36831 45077 10
36832 45624 14
36832 47674 12
36832 39709 10
36833 41139 2
36833 38373 16
36834 48524 1
36835 45986 18
36837 42586 11
36839 42815 1
36840 39716 16
36840 47929 5
36841 39164 1
36842 37505 20
36842 42662 20
36845 49685 3
36847 37515 1
36847 49567 20
36848 39804 4
36848 37760 2
36850 37043 15
36850 49666 9
36853 48157 1
36855 39787 7
36855 41516 17
36855 48625 8
36857 49103 11
36857 42930 3
36857 43763 10
36858 49482 4
36858 37898 6
36859 41834 19
36861 49524 17
36862 39667 8
36863 44272 6
36866 45236 4
36867 37840 19
36868 49429 18
36869 45676 9
36872 40258 19
36872 48240 5
36873 44227 4
36873 43190 8
36874 46502 9
36874 40609 3
36874 43098 5
36876 40429 11
36876 42025 5
36878 47076 3
36878 49923 19
36879 42393 10
36879 43800 4
36882 44880 19
36883 45181 17
36883 47993 19
36883 43275 6
36884 46953 3
36885 37464 19
36887 49785 3
36889 49109 15
36890 42476 7
36891 46447 12
36891 49629 5
36892 44947 11
36892 41644 5
36893 48855 15
36895 47395 9
36895 41327 17
36896 37688 2
36896 45468 16
36896 40639 16
36898 41866 8
36898 49037 7
36898 44919 20
36899 41948 13
36900 39343 9
36900 40029 16
36901 48315 13
36906 46535 6
36906 48436 12
36907 40720 6
36908 42716 20
36908 41682 18
36911 42272 8
36911 44743 12
36914 45985 18
36915 40938 9
36916 45858 14
36917 44007 20
36917 40243 8
36917 40703 14
36918 43438 2
36919 44093 12
36919 46056 5
36920 44605 12
36921 47060 9
36922 47957 13
36925 47554 18
36925 48278 7
36926 37947 8
36928 45582 9
36931 37468 19
36933 43673 18
36933 49495 12
36934 46959 18
36935 38413 16
36936 37201 8
36936 39279 2
36936 48433 4
36937 39443 9
36937 46127 17
36938 43077 2
36938 44416 2
36940 37588 6
36941 40624 5
36941 49997 15
36942 49742 13
36943 45208 10
36943 38896 12
36944 49443 6
36945 40406 10
36946 37550 5
36949 46785 7
36951 40142 14
36951 49535 3
36952 39977 5
36952 40863 19
36953 48272 6
36953 48066 6
36956 44670 14
36956 39053 15
36957 37659 14
36958 37430 20
36961 48073 12
36963 47912 16
36963 37602 16
36965 46387 19
36966 41344 18
36966 43045 3
36967 40097 19
36968 42855 12
36968 48538 11
36969 40603 8
36970 42321 15
36972 45132 16
36973 40101 11
36974 49579 8
36974 47163 20
36974 39555 17
36975 38511 6
36976 42738 10
36977 48483 11
36977 44211 11
36979 39661 20
36979 39663 11
36983 48930 17
36985 41117 3
36985 42791 3
36986 44899 16
36986 37585 19
36987 38790 2
36987 48238 5
36987 46533 6
36988 48251 11
36990 41932 1
36990 44831 8
36991 45909 8
36992 38066 15
36992 48612 14
36992 41573 10
36994 42139 15
36994 42952 8
36994 40892 7
36997 42543 7
36998 40072 9
36998 47141 6
36998 38357 17
36998 38161 6
37000 47637 9
37001 40752 2
37001 45671 2
37001 38964 14
37002 49516 4
37002 44008 6
37003 40337 16
37004 47868 5
37004 43290 9
37008 46871 20
37008 46903 3
37008 40449 10
37014 37363 12
37019 49959 10
37020 37533 6
37020 41373 9
37022 42299 18
37023 40448 19
37025 47466 4
37027 37322 6
37028 39852 16
37030 38882 11
37030 45554 3
37031 45828 6
37031 38980 9
37032 44564 11
37032 46719 16
37033 49506 20
37034 40600 8
37034 39173 18
37036 48367 4
37037 49887 19
37039 49708 2
37040 48910 14
37041 39424 7
37043 47745 8
37043 43584 4
37044 40229 8
37044 44323 11
37046 48698 13
37047 42733 17
37047 46320 13
37048 45154 9
37050 44350 2
37051 41130 17
37053 41129 15
37053 41665 9
37055 45828 15
37055 39836 20
37055 40765 3
37056 42603 18
37058 43994 13
37060 43222 11
37060 41542 1
37062 41978 15
37063 41919 13
37064 49203 9
37064 38786 16
37066 38115 14
37068 49577 1
37069 49826 18
37069 49546 19
37070 48661 6
37071 44542 13
37072 42773 4
37072 41940 9
37074 44051 9
37075 43858 9
37078 38540 5
37078 40099 18
37079 37852 9
37079 43542 15
37081 37116 17
37082 48534 2
37083 44659 15
37084 48425 8
37085 45967 15
37085 37723 19
37087 39625 16
37088 44682 8
37091 46190 15
37091 43702 18
37094 39521 15
37094 46330 14
37095 40265 20
37095 38883 20
37096 46389 11
37098 46825 19
37099 40435 15
37099 40263 8
37099 44774 1
37103 39517 13
37104 41629 17
37104 45518 17
37106 38682 18
37106 38106 11
37106 39313 6
37107 39760 8
37107 37617 2
37108 44120 14
37110 39977 4
37110 37892 6
37110 40021 8
37110 49309 13
37110 42136 20
37113 45485 10
37114 43079 8
37114 46113 13
37114 47791 20
37114 46578 1
37116 44942 11
37118 46821 20
37119 37233 12
37122 41787 15
37123 45206 15
37124 39936 6
37124 42953 19
37125 45947 3
37126 37215 11
37127 47967 14
37127 49832 16
37128 37621 10
37130 45865 6
37131 47014 10
37132 38530 19
37133 45482 16
37133 46129 2
37134 46325 11
37135 47384 16
37135 45675 20
37136 40093 17
37137 49091 3
37141 43961 10
37142 42613 9
37144 45369 6
37144 44024 2
37144 48580 15
37147 48101 20
37149 44634 15
37150 40292 4
37150 42104 8
37152 49000 11
37153 45620 19
37154 40983 11
37156 49994 3
37157 47982 11
37158 45599 18
37158 38253 13
37159 46830 4
37161 39688 2
37161 44995 8
37161 45452 15
37163 42404 5
37163 41403 14
37164 47242 19
37165 45749 11
37165 47033 12
37166 44923 16
37167 39706 17
37169 49731 10
37170 43323 12
37171 37229 16
37172 44349 13
37173 47454 7
37174 47385 13
37174 44545 17
37174 39928 3
37174 40520 2
37174 37830 3
37175 43012 15
37175 42083 5
37176 44567 18
37177 45938 11
37178 43973 13
37178 41367 1
37178 43287 14
37178 42272 9
37178 48306 20
37179 47378 13
37182 49122 2
37184 44558 13
37185 40237 19
37185 49033 7
37188 43314 16
37189 47553 5
37191 42959 6
37192 47340 10
37193 45980 12
37195 48428 3
37198 38309 16
37198 44559 19
37198 38237 3
37200 41542 4
37204 38769 7
37204 46572 7
37204 37599 4
37204 48962 2
37205 40758 4
37207 47319 9
37208 45648 19
37209 44390 12
37210 44197 3
37210 49810 8
37212 39061 4
37213 46597 1
37215 48782 12
37216 46474 13
37216 47031 8
37217 37963 15
37217 42042 17
37218 49495 1
37221 39503 3
37223 48646 12
37224 47813 16
37225 40809 3
37227 44064 2
37229 44868 10
37232 43612 4
37232 40130 6
37232 46693 17
37233 38536 10
37233 45790 7
37234 47561 17
37235 45632 16
37235 42000 1
37236 38207 6
37236 43554 14
37236 41673 13
37237 37905 10
37241 46870 19
37243 47187 20
37243 47973 16
37244 47134 18
37245 39484 18
37247 45876 16
37247 43598 3
37247 45196 10
37247 38867 16
37248 39615 10
37248 48755 19
37248 48249 9
37248 40353 7
37251 49456 7
37255 47206 13
37255 49560 12
37256 41295 17
37257 43876 7
37257 45014 9
37259 37628 16
37259 49770 13
37260 43683 12
37261 47829 19
37264 45778 16
37265 40699 10
37268 45364 17
37268 48019 8
37269 45762 9
37269 38521 6
37270 47068 1
37271 41590 18
37272 38846 7
37273 37439 8
37273 49633 16
37274 41731 7
37274 39277 20
37279 41364 10
37280 41257 9
37281 43709 6
37281 45980 3
37282 44211 8
37283 41471 4
37284 40369 17
37285 48400 8
37285 38984 9
37285 40891 7
37287 43913 10
37288 45833 4
37289 37570 18
37290 42499 15
37290 38150 3
37292 40409 13
37295 39783 12
37296 40338 10
37300 45274 4
37300 41328 7
37301 48756 10
37302 45088 15
37302 43247 8
37302 38852 1
37303 49083 16
37303 44526 11
37306 43062 4
37307 47866 16
37308 37925 19
37308 42739 6
37309 49887 2
37309 41863 12
37310 40992 1
37310 45609 5
37310 45499 20
37311 46457 18
37313 38144 19
37313 45436 20
37314 45849 3
37315 43079 4
37315 46053 20
37320 47231 3
37322 41233 13
37322 37449 20
37322 42341 3
37323 49919 6
37325 47071 2
37325 42911 17
37325 45416 14
37327 42870 9
37328 43215 11
37329 42425 15
37329 42853 12
37330 46009 8
37332 41948 1
37335 41209 6
37338 42954 18
37340 42729 9
37341 41361 11
37342 41632 20
37343 44263 11
37345 39998 18
37346 44790 9
37347 45825 6
37347 38538 16
37347 41522 19
37350 42280 14
37352 46979 3
37353 43584 1
37354 38322 14
37354 39194 9
37355 38640 20
37356 47572 13
37357 40981 16
37357 40102 1
37357 44988 10
37358 40992 7
37360 47997 11
37360 44468 14
37360 44970 20
37360 41876 7
37364 47310 13
37364 43067 11
37366 47986 7
37366 40699 8
37368 49159 14
37368 49950 12
37368 39636 16
37368 48283 18
37369 49791 18
37369 39182 9
37370 38351 4
37373 44535 11
37373 49863 13
37373 38960 3
37376 45669 20
37377 39823 18
37377 44537 1
37380 48974 1
37381 43573 17
37381 47792 11
37382 39776 11
37383 44453 3
37383 40332 4
37383 45005 18
37386 39306 10
37388 49610 19
37390 46541 7
37391 44635 17
37391 43420 6
37392 41969 16
37393 47982 5
37393 49305 1
37395 39561 1
37396 47725 10
37396 48479 19
37397 43722 1
37398 42265 17
37398 40098 6
37398 47154 4
37399 37461 1
37399 43414 3
37401 49354 5
37403 45808 5
37403 38714 10
37404 49200 12
37406 43620 13
37408 38533 5
37410 40413 15
37412 46885 7
37412 38874 18
37413 49423 18
37413 47847 16
37414 39373 10
37415 47192 3
37416 45526 11
37418 46676 6
37419 39694 19
37419 48134 5
37421 42057 12
37421 49823 20
37422 46529 4
37422 41153 1
37422 48216 8
37422 48898 1
37422 37901 2
37423 37762 7
37424 44767 3
37424 41666 5
37424 47218 8
37426 41663 9
37426 37992 8
37427 48361 17
37427 47473 10
37427 42090 2
37429 47260 7
37431 44600 12
37431 39962 6
37433 46609 13
37435 40092 9
37436 49068 2
37436 48526 19
37436 48670 20
37437 39906 4
37439 48298 15
37439 49478 13
37440 39743 10
37440 37974 13
37441 43299 14
37443 39074 16
37444 40198 11
37445 47823 1
37445 43170 20
37445 45305 19
37446 49702 14
37446 46256 7
37446 39790 15
37447 46727 12
37447 47866 18
37447 43002 18
37447 47379 16
37449 48844 5
37449 49099 20
37449 45256 16
37450 39205 16
37451 47195 5
37452 44402 20
37452 40665 7
37453 42256 3
37453 42851 19
37453 47191 5
37453 45015 19
37453 44667 3
37455 47546 17
37455 47574 5
37457 45319 11
37458 48114 3
37458 46294 15
37459 45706 8
37460 49032 10
37461 43709 10
37462 40362 7
37464 42718 16
37464 45762 15
37464 41829 17
37464 45943 2
37464 40797 16
37465 41521 4
37468 44539 15
37468 45776 10
37469 38651 12
37472 41602 19
37473 38431 11
37474 37656 14
37475 42827 16
37476 42410 11
37478 39255 15
37478 47805 11
37479 39895 3
37480 38331 13
37480 47441 7
37481 45815 17
37482 48658 20
37482 49951 18
37483 44960 8
37483 41366 18
37484 46852 11
37488 39908 18
37489 38061 4
37489 44049 3
37489 40742 2
37490 37926 3
37491 49875 4
37492 43546 17
37493 47755 7
37496 45905 4
37496 45391 7
37497 41658 3
37497 48457 20
37499 40429 6
37502 47875 3
37502 41354 4
37502 38028 17
37504 39984 2
37504 39480 7
37504 48721 18
37505 40179 19
37506 41431 4
37506 46140 11
37506 45647 15
37508 49809 5
37509 44169 5
37510 43638 6
37512 45277 4
37512 42370 1
37512 45579 9
37513 49544 8
37514 49169 9
37516 44451 14
37517 39982 19
37517 45148 11
37518 49739 19
37520 48813 3
37520 46675 17
37521 38232 5
37521 44367 7
37522 39787 10
37522 44598 4
37522 45372 11
37526 42901 15
37527 37550 14
37527 49742 10
37529 41735 17
37530 37607 20
37530 48191 8
37530 45434 4
37530 41743 10
37531 46036 1
37531 44220 17
37531 44302 16
37532 44385 10
37533 40926 18
37534 38122 12
37536 46848 18
37537 42349 12
37537 45511 20
37538 40879 18
37538 46191 11
37541 46006 7
37541 48282 4
37542 41305 16
37542 43085 1
37544 47374 6
37545 40657 8
37546 49478 9
37547 38158 13
37548 48153 10
37548 44117 5
37550 41573 5
37550 39993 19
37551 39940 13
37551 49261 4
37552 38102 16
37552 41614 15
37552 45564 2
37557 41191 7
37558 39110 1
37559 49961 20
37559 42419 3
37561 40322 1
37563 38141 9
37563 46306 15
37565 44519 14
37565 38423 4
37566 43696 17
37569 40719 16
37570 41840 16
37571 38485 3
37571 40920 3
37572 41656 4
37572 49809 17
37572 39660 14
37573 49787 16
37573 48722 5
37573 45061 17
37575 44116 10
37575 48288 1
37575 46480 12
37577 40897 2
37577 43539 9
37577 49418 9
37579 44424 19
37580 45005 3
37581 39553 19
37582 43246 19
37583 44343 15
37584 49631 14
37585 40271 6
37585 47141 11
37586 37869 5
37588 48465 2
37590 38033 2
37591 42120 2
37593 47454 13
37594 40322 20
37594 41422 9
37595 39943 17
37595 39795 20
37598 37683 8
37599 49424 10
37599 40783 16
37600 41695 15
37600 39763 19
37600 43097 13
37600 48964 3
37603 41772 13
37604 48210 20
37605 49460 6
37606 48555 1
37606 47671 18
37607 41651 16
37609 39835 19
37609 39662 13
37609 43703 12
37610 45548 16
37611 44179 5
37611 38341 6
37611 39609 12
37611 41134 9
37612 45625 12
37613 39752 19
37613 48878 13
37614 44173 15
37614 44358 1
37615 48091 16
37615 44754 5
37616 43319 18
37616 41233 19
37618 41964 19
